#MMo    logLLo  logTe     G   G_BP    G_RP
0.9798159629    1.50558  3.66029    1.1321   1.6950   0.4278
0.9798253596    1.50527  3.66032    1.1328   1.6955   0.4286
0.9798347563    1.50519  3.66034    1.1329   1.6956   0.4288
0.9798441530    1.50483  3.66037    1.1337   1.6963   0.4296
0.9798535497    1.50440  3.66041    1.1347   1.6972   0.4307
0.9798629464    1.50390  3.66045    1.1358   1.6981   0.4319
0.9798723431    1.50315  3.66051    1.1375   1.6997   0.4337
0.9798817398    1.50228  3.66058    1.1394   1.7015   0.4358
0.9798911365    1.50130  3.66065    1.1416   1.7035   0.4381
0.9799005332    1.50017  3.66072    1.1442   1.7058   0.4409
0.9799099299    1.49909  3.66080    1.1466   1.7081   0.4435
0.9799193266    1.49752  3.66091    1.1502   1.7113   0.4473
0.9799287233    1.49575  3.66102    1.1542   1.7150   0.4516
0.9799381200    1.49373  3.66116    1.1588   1.7192   0.4564
0.9799475167    1.49127  3.66131    1.1644   1.7244   0.4624
0.9799569135    1.48850  3.66149    1.1708   1.7303   0.4691
0.9799663102    1.48544  3.66168    1.1777   1.7367   0.4766
0.9799757069    1.48210  3.66189    1.1854   1.7438   0.4846
0.9799851036    1.47852  3.66210    1.1936   1.7514   0.4933
0.9799945003    1.47471  3.66234    1.2023   1.7595   0.5026
0.9800038970    1.47072  3.66258    1.2115   1.7679   0.5123
0.9800132937    1.46655  3.66283    1.2210   1.7767   0.5224
0.9800226904    1.46227  3.66309    1.2308   1.7858   0.5327
0.9800320871    1.45790  3.66335    1.2408   1.7950   0.5433
0.9800414838    1.45348  3.66362    1.2509   1.8044   0.5540
0.9800508805    1.44906  3.66388    1.2610   1.8137   0.5647
0.9800602772    1.44473  3.66414    1.2708   1.8228   0.5752
0.9800696739    1.44056  3.66439    1.2804   1.8316   0.5853
0.9800790706    1.43651  3.66464    1.2896   1.8402   0.5951
0.9800884673    1.43403  3.66479    1.2952   1.8453   0.6011
0.9800978640    1.43323  3.66485    1.2970   1.8469   0.6030
0.9801026752    1.43418  3.66481    1.2948   1.8449   0.6007
0.9801074865    1.43640  3.66469    1.2897   1.8401   0.5953
0.9801122977    1.43924  3.66454    1.2831   1.8339   0.5884
0.9801171089    1.44240  3.66438    1.2758   1.8271   0.5807
0.9801219202    1.44537  3.66422    1.2690   1.8207   0.5735
0.9801267314    1.44796  3.66408    1.2630   1.8151   0.5672
0.9801315427    1.44998  3.66398    1.2583   1.8108   0.5623
0.9801363539    1.45166  3.66390    1.2544   1.8071   0.5582
0.9801411651    1.45310  3.66383    1.2510   1.8040   0.5547
0.9801459764    1.45454  3.66375    1.2477   1.8008   0.5512
0.9801507876    1.45599  3.66368    1.2443   1.7977   0.5476
0.9801555988    1.45753  3.66360    1.2408   1.7944   0.5439
0.9801604101    1.45913  3.66352    1.2371   1.7909   0.5400
0.9801652213    1.46074  3.66344    1.2333   1.7874   0.5361
0.9801700325    1.46236  3.66335    1.2296   1.7839   0.5321
0.9801748438    1.46401  3.66327    1.2257   1.7803   0.5281
0.9801796550    1.46561  3.66319    1.2220   1.7768   0.5242
0.9801844662    1.46722  3.66311    1.2183   1.7733   0.5203
0.9801892775    1.46875  3.66303    1.2147   1.7699   0.5166
0.9801940887    1.47025  3.66296    1.2113   1.7667   0.5129
0.9801988999    1.47181  3.66288    1.2076   1.7633   0.5091
0.9802037112    1.47316  3.66281    1.2045   1.7603   0.5058
0.9802085224    1.47462  3.66274    1.2011   1.7571   0.5022
0.9802133336    1.47613  3.66266    1.1976   1.7539   0.4986
0.9802181449    1.47767  3.66259    1.1940   1.7505   0.4948
0.9802229561    1.47918  3.66251    1.1905   1.7472   0.4911
0.9802277673    1.48082  3.66243    1.1867   1.7436   0.4871
0.9802325786    1.48236  3.66235    1.1831   1.7403   0.4834
0.9802373898    1.48400  3.66226    1.1793   1.7367   0.4794
0.9802422010    1.48553  3.66218    1.1758   1.7334   0.4756
0.9802470123    1.48710  3.66210    1.1721   1.7300   0.4718
0.9802518235    1.48860  3.66202    1.1686   1.7267   0.4682
0.9802566347    1.49011  3.66195    1.1651   1.7234   0.4645
0.9802614460    1.49163  3.66187    1.1616   1.7201   0.4608
0.9802662572    1.49319  3.66179    1.1579   1.7167   0.4569
0.9802710684    1.49477  3.66171    1.1543   1.7132   0.4531
0.9802758797    1.49641  3.66162    1.1505   1.7097   0.4491
0.9802806909    1.49805  3.66154    1.1467   1.7061   0.4451
0.9802855021    1.49970  3.66145    1.1428   1.7025   0.4411
0.9802903134    1.50127  3.66137    1.1392   1.6991   0.4372
0.9802951246    1.50282  3.66129    1.1356   1.6957   0.4335
0.9802999359    1.50436  3.66121    1.1320   1.6923   0.4297
0.9803047471    1.50604  3.66113    1.1281   1.6887   0.4256
0.9803095583    1.50766  3.66104    1.1243   1.6851   0.4216
0.9803143696    1.50939  3.66095    1.1203   1.6814   0.4174
0.9803191808    1.51103  3.66087    1.1165   1.6778   0.4134
0.9803239920    1.51256  3.66079    1.1129   1.6744   0.4097
0.9803288033    1.51424  3.66070    1.1090   1.6708   0.4056
0.9803336145    1.51585  3.66061    1.1053   1.6673   0.4017
0.9803384257    1.51744  3.66053    1.1016   1.6638   0.3978
0.9803432370    1.51899  3.66045    1.0980   1.6604   0.3940
0.9803480482    1.52066  3.66037    1.0941   1.6568   0.3899
0.9803528594    1.52230  3.66028    1.0903   1.6532   0.3859
0.9803576707    1.52395  3.66019    1.0865   1.6497   0.3819
0.9803624819    1.52569  3.66010    1.0824   1.6459   0.3777
0.9803672931    1.52748  3.66001    1.0783   1.6420   0.3733
0.9803721044    1.52916  3.65992    1.0744   1.6383   0.3692
0.9803769156    1.53064  3.65984    1.0709   1.6351   0.3656
0.9803817268    1.53218  3.65976    1.0673   1.6317   0.3618
0.9803865381    1.53375  3.65968    1.0637   1.6283   0.3580
0.9803913493    1.53536  3.65959    1.0600   1.6248   0.3541
0.9803961605    1.53699  3.65951    1.0562   1.6213   0.3501
0.9804009718    1.53871  3.65941    1.0522   1.6175   0.3459
0.9804057830    1.54041  3.65933    1.0482   1.6138   0.3418
0.9804105942    1.54217  3.65923    1.0441   1.6100   0.3374
0.9804154055    1.54385  3.65914    1.0402   1.6064   0.3334
0.9804202167    1.54547  3.65906    1.0365   1.6028   0.3294
0.9804250279    1.54715  3.65897    1.0326   1.5992   0.3253
0.9804298392    1.54879  3.65888    1.0288   1.5956   0.3213
0.9804346504    1.55050  3.65879    1.0248   1.5919   0.3172
0.9804394616    1.55220  3.65870    1.0209   1.5882   0.3130
0.9804442729    1.55391  3.65861    1.0169   1.5845   0.3088
0.9804490841    1.55561  3.65852    1.0130   1.5809   0.3047
0.9804538953    1.55735  3.65842    1.0089   1.5771   0.3005
0.9804587066    1.55908  3.65833    1.0050   1.5733   0.2963
0.9804635178    1.56075  3.65824    1.0011   1.5697   0.2922
0.9804683291    1.56246  3.65815    0.9971   1.5660   0.2880
0.9804731403    1.56417  3.65806    0.9932   1.5623   0.2838
0.9804779515    1.56588  3.65796    0.9892   1.5586   0.2797
0.9804827628    1.56761  3.65787    0.9852   1.5549   0.2755
0.9804875740    1.56929  3.65778    0.9813   1.5513   0.2714
0.9804923852    1.57104  3.65769    0.9773   1.5475   0.2671
0.9804971965    1.57278  3.65759    0.9733   1.5437   0.2629
0.9805020077    1.57454  3.65750    0.9692   1.5399   0.2586
0.9805068189    1.57631  3.65740    0.9651   1.5361   0.2543
0.9805116302    1.57798  3.65731    0.9612   1.5325   0.2503
0.9805164414    1.57972  3.65722    0.9572   1.5288   0.2460
0.9805212526    1.58156  3.65712    0.9530   1.5248   0.2416
0.9805260639    1.58326  3.65702    0.9491   1.5212   0.2374
0.9805308751    1.58499  3.65693    0.9451   1.5174   0.2332
0.9805356863    1.58688  3.65683    0.9407   1.5134   0.2286
0.9805404976    1.58864  3.65673    0.9366   1.5096   0.2243
0.9805453088    1.59040  3.65663    0.9326   1.5058   0.2201
0.9805501200    1.59223  3.65653    0.9284   1.5019   0.2156
0.9805549313    1.59403  3.65643    0.9242   1.4980   0.2113
0.9805597425    1.59589  3.65633    0.9200   1.4941   0.2068
0.9805645537    1.59766  3.65624    0.9159   1.4903   0.2025
0.9805693650    1.59943  3.65614    0.9118   1.4865   0.1982
0.9805741762    1.60137  3.65603    0.9074   1.4823   0.1935
0.9805789874    1.60337  3.65592    0.9028   1.4781   0.1886
0.9805837987    1.60527  3.65581    0.8984   1.4740   0.1840
0.9805886099    1.60708  3.65572    0.8943   1.4702   0.1796
0.9805934211    1.60888  3.65562    0.8901   1.4663   0.1753
0.9805982324    1.61059  3.65552    0.8862   1.4627   0.1711
0.9806030436    1.61241  3.65542    0.8820   1.4588   0.1667
0.9806078548    1.61440  3.65531    0.8775   1.4546   0.1619
0.9806126661    1.61644  3.65520    0.8728   1.4503   0.1570
0.9806174773    1.61833  3.65509    0.8685   1.4463   0.1524
0.9806222885    1.62024  3.65499    0.8641   1.4422   0.1478
0.9806270998    1.62202  3.65489    0.8601   1.4384   0.1435
0.9806319110    1.62391  3.65479    0.8557   1.4344   0.1389
0.9806367223    1.62582  3.65468    0.8514   1.4304   0.1343
0.9806415335    1.62783  3.65456    0.8468   1.4262   0.1295
0.9806463447    1.62985  3.65445    0.8422   1.4219   0.1246
0.9806511560    1.63165  3.65435    0.8381   1.4181   0.1203
0.9806559672    1.63369  3.65424    0.8335   1.4138   0.1154
0.9806607784    1.63575  3.65412    0.8288   1.4095   0.1104
0.9806655897    1.63777  3.65401    0.8242   1.4053   0.1055
0.9806704009    1.63967  3.65390    0.8199   1.4013   0.1010
0.9806752121    1.64145  3.65380    0.8158   1.3976   0.0967
0.9806800234    1.64329  3.65370    0.8117   1.3937   0.0922
0.9806848346    1.64511  3.65359    0.8075   1.3899   0.0879
0.9806896458    1.64731  3.65347    0.8025   1.3854   0.0826
0.9806944571    1.64942  3.65335    0.7978   1.3810   0.0775
0.9806992683    1.65139  3.65324    0.7933   1.3769   0.0728
0.9807040795    1.65328  3.65313    0.7890   1.3729   0.0682
0.9807088908    1.65517  3.65303    0.7848   1.3690   0.0637
0.9807137020    1.65708  3.65292    0.7805   1.3650   0.0591
0.9807185132    1.65902  3.65281    0.7761   1.3610   0.0545
0.9807233245    1.66107  3.65269    0.7714   1.3568   0.0496
0.9807281357    1.66307  3.65258    0.7670   1.3527   0.0448
0.9807329469    1.66512  3.65246    0.7623   1.3484   0.0399
0.9807377582    1.66729  3.65233    0.7575   1.3440   0.0347
0.9807425694    1.66937  3.65222    0.7528   1.3397   0.0297
0.9807473806    1.67154  3.65209    0.7479   1.3353   0.0246
0.9807521919    1.67348  3.65198    0.7436   1.3313   0.0199
0.9807570031    1.67525  3.65188    0.7396   1.3276   0.0157
0.9807618143    1.67747  3.65175    0.7346   1.3231   0.0104
0.9807666256    1.67966  3.65163    0.7297   1.3186   0.0052
0.9807714368    1.68171  3.65151    0.7251   1.3144   0.0003
0.9807762480    1.68364  3.65140    0.7208   1.3105  -0.0043
0.9807810593    1.68586  3.65127    0.7159   1.3060  -0.0096
0.9807858705    1.68795  3.65115    0.7112   1.3017  -0.0146
0.9807906817    1.69000  3.65103    0.7066   1.2975  -0.0194
0.9807954930    1.69218  3.65090    0.7018   1.2931  -0.0246
0.9808003042    1.69457  3.65076    0.6964   1.2883  -0.0303
0.9808051155    1.69690  3.65063    0.6913   1.2836  -0.0358
0.9808099267    1.69911  3.65050    0.6863   1.2791  -0.0411
0.9808147379    1.70118  3.65038    0.6817   1.2749  -0.0460
0.9808195492    1.70308  3.65027    0.6775   1.2711  -0.0505
0.9808243604    1.70504  3.65015    0.6732   1.2671  -0.0551
0.9808291716    1.70720  3.65003    0.6684   1.2628  -0.0603
0.9808339829    1.70919  3.64992    0.6639   1.2587  -0.0650
0.9808387941    1.71137  3.64979    0.6591   1.2543  -0.0702
0.9808436053    1.71383  3.64964    0.6536   1.2494  -0.0760
0.9808484166    1.71586  3.64953    0.6491   1.2453  -0.0808
0.9808532278    1.71766  3.64942    0.6451   1.2417  -0.0851
0.9808580390    1.72034  3.64927    0.6392   1.2363  -0.0914
0.9808628503    1.72273  3.64912    0.6339   1.2315  -0.0971
0.9808676615    1.72512  3.64898    0.6286   1.2268  -0.1027
0.9808724727    1.72732  3.64885    0.6238   1.2224  -0.1079
0.9808772840    1.72955  3.64872    0.6188   1.2179  -0.1132
0.9808820952    1.73176  3.64859    0.6140   1.2135  -0.1184
0.9808869064    1.73413  3.64845    0.6087   1.2087  -0.1240
0.9808917177    1.73652  3.64831    0.6034   1.2040  -0.1297
0.9808965289    1.73870  3.64818    0.5986   1.1996  -0.1348
0.9809013401    1.74104  3.64804    0.5935   1.1950  -0.1403
0.9809061514    1.74338  3.64791    0.5883   1.1903  -0.1459
0.9809109626    1.74568  3.64777    0.5832   1.1857  -0.1513
0.9809157738    1.74824  3.64762    0.5776   1.1806  -0.1574
0.9809205851    1.75059  3.64748    0.5724   1.1759  -0.1629
0.9809253963    1.75295  3.64733    0.5672   1.1713  -0.1685
0.9809302075    1.75529  3.64719    0.5621   1.1666  -0.1740
0.9809350188    1.75778  3.64705    0.5566   1.1617  -0.1798
0.9809398300    1.76003  3.64691    0.5516   1.1572  -0.1851
0.9809446412    1.76239  3.64677    0.5464   1.1525  -0.1907
0.9809494525    1.76484  3.64662    0.5411   1.1476  -0.1965
0.9809542637    1.76730  3.64648    0.5356   1.1427  -0.2023
0.9809590749    1.76983  3.64633    0.5301   1.1377  -0.2082
0.9809638862    1.77228  3.64618    0.5247   1.1329  -0.2140
0.9809686974    1.77457  3.64604    0.5196   1.1283  -0.2194
0.9809735087    1.77710  3.64589    0.5141   1.1233  -0.2254
0.9809783199    1.77956  3.64574    0.5087   1.1184  -0.2312
0.9809831311    1.78215  3.64558    0.5030   1.1133  -0.2373
0.9809879424    1.78453  3.64544    0.4977   1.1086  -0.2429
0.9809927536    1.78691  3.64530    0.4925   1.1038  -0.2485
0.9809975648    1.78944  3.64514    0.4869   1.0988  -0.2544
0.9810023761    1.79214  3.64498    0.4810   1.0935  -0.2608
0.9810071873    1.79499  3.64480    0.4748   1.0879  -0.2675
0.9810119985    1.79734  3.64466    0.4696   1.0832  -0.2731
0.9810168098    1.79970  3.64452    0.4644   1.0785  -0.2786
0.9810216210    1.80266  3.64434    0.4579   1.0727  -0.2856
0.9810264322    1.80520  3.64418    0.4523   1.0676  -0.2916
0.9810312435    1.80777  3.64402    0.4466   1.0625  -0.2976
0.9810360547    1.81017  3.64388    0.4414   1.0577  -0.3033
0.9810408659    1.81303  3.64370    0.4351   1.0521  -0.3100
0.9810456772    1.81561  3.64354    0.4294   1.0469  -0.3161
0.9810504884    1.81861  3.64336    0.4228   1.0410  -0.3232
0.9810552996    1.82088  3.64322    0.4178   1.0365  -0.3286
0.9810601109    1.82319  3.64308    0.4127   1.0319  -0.3340
0.9810649221    1.82579  3.64292    0.4069   1.0267  -0.3402
0.9810697333    1.82894  3.64272    0.4000   1.0204  -0.3476
0.9810745446    1.83165  3.64255    0.3940   1.0150  -0.3540
0.9810793558    1.83445  3.64238    0.3879   1.0095  -0.3606
0.9810841670    1.83721  3.64221    0.3818   1.0040  -0.3671
0.9810889783    1.84007  3.64203    0.3755   0.9982  -0.3739
0.9810937895    1.84288  3.64186    0.3693   0.9926  -0.3805
0.9810986007    1.84520  3.64172    0.3641   0.9880  -0.3860
0.9811034120    1.84829  3.64152    0.3573   0.9818  -0.3933
0.9811082232    1.85120  3.64134    0.3509   0.9760  -0.4002
0.9811130344    1.85392  3.64117    0.3449   0.9706  -0.4066
0.9811178457    1.85659  3.64100    0.3390   0.9653  -0.4129
0.9811226569    1.85920  3.64084    0.3332   0.9600  -0.4191
0.9811274681    1.86239  3.64064    0.3262   0.9537  -0.4266
0.9811322794    1.86507  3.64047    0.3203   0.9483  -0.4330
0.9811370906    1.86806  3.64029    0.3136   0.9423  -0.4400
0.9811419019    1.87082  3.64011    0.3075   0.9368  -0.4466
0.9811467131    1.87360  3.63994    0.3014   0.9313  -0.4531
0.9811515243    1.87685  3.63973    0.2942   0.9248  -0.4608
0.9811563356    1.87948  3.63956    0.2884   0.9195  -0.4670
0.9811611468    1.88265  3.63936    0.2814   0.9132  -0.4745
0.9811659580    1.88562  3.63917    0.2749   0.9073  -0.4815
0.9811707693    1.88828  3.63900    0.2690   0.9020  -0.4878
0.9811755805    1.89151  3.63880    0.2619   0.8955  -0.4954
0.9811803917    1.89443  3.63862    0.2554   0.8897  -0.5023
0.9811852030    1.89742  3.63842    0.2488   0.8837  -0.5094
0.9811900142    1.90060  3.63822    0.2418   0.8774  -0.5169
0.9811948254    1.90332  3.63804    0.2358   0.8720  -0.5233
0.9811996367    1.90676  3.63782    0.2283   0.8652  -0.5314
0.9812044479    1.90984  3.63763    0.2215   0.8591  -0.5387
0.9812092591    1.91266  3.63745    0.2152   0.8534  -0.5454
0.9812140704    1.91592  3.63724    0.2081   0.8469  -0.5531
0.9812188816    1.91894  3.63705    0.2014   0.8409  -0.5602
0.9812236928    1.92223  3.63683    0.1942   0.8344  -0.5680
0.9812285041    1.92510  3.63665    0.1879   0.8287  -0.5747
0.9812333153    1.92879  3.63641    0.1798   0.8214  -0.5834
0.9812381265    1.93155  3.63623    0.1737   0.8159  -0.5899
0.9812429378    1.93479  3.63602    0.1666   0.8096  -0.5975
0.9812477490    1.93847  3.63578    0.1585   0.8023  -0.6062
0.9812525602    1.94135  3.63559    0.1522   0.7966  -0.6130
0.9812573715    1.94477  3.63537    0.1447   0.7899  -0.6210
0.9812621827    1.94812  3.63515    0.1374   0.7833  -0.6289
0.9812669939    1.95152  3.63492    0.1299   0.7766  -0.6369
0.9812718052    1.95481  3.63471    0.1227   0.7701  -0.6446
0.9812766164    1.95798  3.63450    0.1158   0.7639  -0.6521
0.9812814276    1.96151  3.63427    0.1081   0.7570  -0.6603
0.9812862389    1.96516  3.63403    0.1001   0.7499  -0.6689
0.9812910501    1.96848  3.63381    0.0929   0.7434  -0.6767
0.9812958613    1.97196  3.63358    0.0853   0.7366  -0.6848
0.9813006726    1.97548  3.63335    0.0777   0.7298  -0.6931
0.9813054838    1.97924  3.63310    0.0695   0.7225  -0.7019
0.9813102951    1.98243  3.63289    0.0626   0.7162  -0.7093
0.9813151063    1.98612  3.63264    0.0546   0.7091  -0.7180
0.9813199175    1.98982  3.63240    0.0465   0.7019  -0.7266
0.9813247288    1.99314  3.63218    0.0394   0.6955  -0.7343
0.9813295400    1.99715  3.63190    0.0307   0.6879  -0.7437
0.9813343512    2.00058  3.63168    0.0233   0.6813  -0.7517
0.9813391625    2.00411  3.63144    0.0157   0.6745  -0.7599
0.9813439737    2.00782  3.63119    0.0077   0.6674  -0.7685
0.9813487849    2.01157  3.63094   -0.0004   0.6603  -0.7772
0.9813535962    2.01542  3.63068   -0.0087   0.6529  -0.7862
0.9813584074    2.01917  3.63042   -0.0167   0.6458  -0.7949
0.9813632186    2.02307  3.63016   -0.0251   0.6384  -0.8039
0.9813680299    2.02712  3.62989   -0.0337   0.6307  -0.8133
0.9813728411    2.03082  3.62963   -0.0416   0.6238  -0.8219
0.9813776523    2.03457  3.62938   -0.0497   0.6167  -0.8306
0.9813824636    2.03823  3.62913   -0.0575   0.6098  -0.8390
0.9813872748    2.04202  3.62887   -0.0656   0.6027  -0.8478
0.9813920860    2.04600  3.62860   -0.0740   0.5952  -0.8570
0.9813968973    2.05020  3.62831   -0.0829   0.5874  -0.8666
0.9814017085    2.05439  3.62802   -0.0918   0.5796  -0.8763
0.9814065197    2.05813  3.62777   -0.0998   0.5727  -0.8849
0.9814113310    2.06214  3.62749   -0.1082   0.5653  -0.8941
0.9814161422    2.06670  3.62718   -0.1179   0.5568  -0.9046
0.9814209534    2.07078  3.62690   -0.1265   0.5493  -0.9139
0.9814257647    2.07470  3.62663   -0.1348   0.5421  -0.9229
0.9814305759    2.07915  3.62632   -0.1441   0.5339  -0.9331
0.9814353871    2.08324  3.62604   -0.1527   0.5265  -0.9425
0.9814401984    2.08703  3.62577   -0.1607   0.5196  -0.9512
0.9814450096    2.09149  3.62546   -0.1700   0.5115  -0.9614
0.9814498208    2.09559  3.62518   -0.1786   0.5040  -0.9707
0.9814546321    2.10024  3.62485   -0.1883   0.4957  -0.9813
0.9814594433    2.10452  3.62456   -0.1972   0.4879  -0.9910
0.9814642545    2.10895  3.62425   -0.2064   0.4800  -1.0011
0.9814690658    2.11341  3.62393   -0.2157   0.4720  -1.0112
0.9814738770    2.11793  3.62361   -0.2250   0.4640  -1.0215
0.9814786883    2.12260  3.62329   -0.2347   0.4557  -1.0321
0.9814834995    2.12692  3.62298   -0.2436   0.4480  -1.0419
0.9814883107    2.13157  3.62265   -0.2532   0.4398  -1.0524
0.9814931220    2.13630  3.62232   -0.2630   0.4315  -1.0631
0.9814979332    2.14094  3.62199   -0.2725   0.4233  -1.0735
0.9815027444    2.14556  3.62166   -0.2820   0.4153  -1.0840
0.9815075557    2.15046  3.62131   -0.2920   0.4067  -1.0950
0.9815123669    2.15521  3.62097   -0.3017   0.3984  -1.1057
0.9815171781    2.16010  3.62062   -0.3117   0.3900  -1.1167
0.9815219894    2.16496  3.62027   -0.3216   0.3815  -1.1276
0.9815268006    2.16984  3.61992   -0.3316   0.3731  -1.1386
0.9815316118    2.17493  3.61956   -0.3420   0.3643  -1.1500
0.9815364231    2.17985  3.61921   -0.3520   0.3557  -1.1611
0.9815412343    2.18497  3.61884   -0.3625   0.3469  -1.1726
0.9815460455    2.19007  3.61847   -0.3729   0.3381  -1.1840
0.9815508568    2.19514  3.61810   -0.3832   0.3294  -1.1954
0.9815556680    2.20025  3.61773   -0.3936   0.3205  -1.2069
0.9815604792    2.20548  3.61735   -0.4043   0.3115  -1.2186
0.9815652905    2.21079  3.61696   -0.4151   0.3023  -1.2305
0.9815701017    2.21599  3.61658   -0.4257   0.2933  -1.2422
0.9815749129    2.22129  3.61619   -0.4365   0.2841  -1.2541
0.9815797242    2.22677  3.61579   -0.4477   0.2745  -1.2664
0.9815845354    2.23241  3.61538   -0.4593   0.2647  -1.2791
0.9815893466    2.23793  3.61497   -0.4706   0.2550  -1.2916
0.9815941579    2.24345  3.61456   -0.4819   0.2453  -1.3040
0.9815989691    2.24913  3.61414   -0.4936   0.2353  -1.3168
0.9816037803    2.25481  3.61372   -0.5053   0.2253  -1.3296
0.9816085916    2.26038  3.61331   -0.5168   0.2154  -1.3423
0.9816134028    2.26635  3.61286   -0.5292   0.2048  -1.3558
0.9816182140    2.27230  3.61242   -0.5415   0.1941  -1.3693
0.9816230253    2.27838  3.61197   -0.5542   0.1831  -1.3831
0.9816278365    2.28441  3.61151   -0.5668   0.1722  -1.3968
0.9816326477    2.29061  3.61105   -0.5797   0.1610  -1.4109
0.9816374590    2.29684  3.61058   -0.5927   0.1497  -1.4251
0.9816422702    2.30296  3.61011   -0.6055   0.1385  -1.4391
0.9816470815    2.30933  3.60963   -0.6188   0.1270  -1.4535
0.9816518927    2.31580  3.60914   -0.6323   0.1153  -1.4683
0.9816567039    2.32246  3.60863   -0.6462   0.1033  -1.4834
0.9816615152    2.32907  3.60813   -0.6599   0.0914  -1.4984
0.9816663264    2.33582  3.60761   -0.6739   0.0793  -1.5137
0.9816711376    2.34239  3.60711   -0.6875   0.0677  -1.5286
0.9816759489    2.34907  3.60660   -0.7012   0.0559  -1.5436
0.9816807601    2.35605  3.60606   -0.7155   0.0438  -1.5593
0.9816855713    2.36287  3.60553   -0.7293   0.0321  -1.5746
0.9816903826    2.37004  3.60497   -0.7438   0.0200  -1.5906
0.9816951938    2.37718  3.60442   -0.7581   0.0081  -1.6064
0.9817000050    2.38444  3.60385   -0.7724  -0.0037  -1.6224
0.9817048163    2.39190  3.60327   -0.7871  -0.0157  -1.6388
0.9817096275    2.39938  3.60268   -0.8015  -0.0273  -1.6550
0.9817144387    2.40683  3.60210   -0.8158  -0.0386  -1.6711
0.9817192500    2.41450  3.60149   -0.8303  -0.0499  -1.6876
0.9817240612    2.42218  3.60089   -0.8446  -0.0609  -1.7039
0.9817288724    2.43017  3.60025   -0.8592  -0.0720  -1.7207
0.9817336837    2.43819  3.59961   -0.8738  -0.0829  -1.7376
0.9817384949    2.44641  3.59895   -0.8886  -0.0937  -1.7547
0.9817433061    2.45456  3.59831   -0.9031  -0.1043  -1.7716
0.9817481174    2.46291  3.59763   -0.9178  -0.1149  -1.7888
0.9817529286    2.47132  3.59696   -0.9326  -0.1255  -1.8060
0.9817577398    2.48005  3.59625   -0.9478  -0.1363  -1.8239
0.9817625511    2.48889  3.59553   -0.9631  -0.1471  -1.8419
0.9817673623    2.49776  3.59481   -0.9784  -0.1578  -1.8600
0.9817721735    2.50689  3.59406   -0.9942  -0.1689  -1.8786
0.9817769848    2.51616  3.59330   -1.0102  -0.1802  -1.8975
0.9817817960    2.52536  3.59254   -1.0262  -0.1916  -1.9162
0.9817866072    2.53458  3.59178   -1.0423  -0.2031  -1.9351
0.9817914185    2.54441  3.59096   -1.0596  -0.2157  -1.9553
0.9817962297    2.55434  3.59013   -1.0772  -0.2286  -1.9758
0.9818010409    2.56420  3.58931   -1.0948  -0.2416  -1.9962
0.9818058522    2.57434  3.58845   -1.1130  -0.2552  -2.0173
0.9818106634    2.58474  3.58758   -1.1317  -0.2693  -2.0389
0.9818154747    2.59538  3.58668   -1.1509  -0.2837  -2.0611
0.9818202859    2.60610  3.58577   -1.1702  -0.2982  -2.0834
0.9818250971    2.61685  3.58485   -1.1895  -0.3125  -2.1058
0.9818299084    2.62802  3.58389   -1.2094  -0.3271  -2.1289
0.9818347196    2.63959  3.58289   -1.2299  -0.3419  -2.1528
0.9818395308    2.65106  3.58189   -1.2499  -0.3560  -2.1762
0.9818443421    2.66298  3.58086   -1.2704  -0.3701  -2.2005
0.9818491533    2.67509  3.57979   -1.2909  -0.3836  -2.2248
0.9818539645    2.68742  3.57870   -1.3112  -0.3963  -2.2493
0.9818587758    2.69988  3.57760   -1.3313  -0.4083  -2.2737
0.9818635870    2.71246  3.57648   -1.3511  -0.4194  -2.2980
0.9818683982    2.72585  3.57528   -1.3715  -0.4301  -2.3235
0.9818732095    2.73958  3.57404   -1.3920  -0.4400  -2.3494
0.9818780207    2.75351  3.57277   -1.4122  -0.4488  -2.3752
0.9818828319    2.76784  3.57147   -1.4323  -0.4566  -2.4013
0.9818876432    2.78249  3.57012   -1.4522  -0.4633  -2.4277
0.9818924544    2.79743  3.56874   -1.4718  -0.4687  -2.4541
0.9818972656    2.81262  3.56733   -1.4909  -0.4725  -2.4804
0.9819020769    2.82816  3.56587   -1.5098  -0.4751  -2.5069
0.9819068881    2.84404  3.56436   -1.5284  -0.4763  -2.5336
0.9819116993    2.86042  3.56281   -1.5471  -0.4767  -2.5608
0.9819165106    2.87712  3.56119   -1.5657  -0.4763  -2.5882
0.9819213218    2.89421  3.55953   -1.5848  -0.4759  -2.6163
0.9819261330    2.91177  3.55781   -1.6046  -0.4762  -2.6451
0.9819309443    2.92990  3.55602   -1.6259  -0.4783  -2.6753
0.9819357555    2.94854  3.55414   -1.6484  -0.4821  -2.7066
0.9819405667    2.96796  3.55219   -1.6727  -0.4880  -2.7397
0.9819453780    2.98767  3.55015   -1.6969  -0.4930  -2.7729
0.9819501892    3.00809  3.54804   -1.7211  -0.4961  -2.8071
0.9819550004    3.02912  3.54584   -1.7431  -0.4930  -2.8410
0.9819598117    3.05068  3.54352   -1.7608  -0.4790  -2.8736
0.9819646229    3.07294  3.54110   -1.7726  -0.4495  -2.9042
0.9819694341    3.09622  3.53854   -1.7766  -0.3981  -2.9318
0.9819742454    3.12026  3.53581   -1.7689  -0.3151  -2.9536
0.9819790566    3.14507  3.53296   -1.7483  -0.1946  -2.9680
