#MMo    logLLo  logTe     G   G_BP    G_RP
4.9804343824    3.15841  4.07410   -2.5463  -2.5958  -2.4575
4.9804914147    3.15855  4.07250   -2.5550  -2.6039  -2.4671
4.9805484469    3.15865  4.07090   -2.5635  -2.6119  -2.4766
4.9806054792    3.15872  4.06930   -2.5719  -2.6198  -2.4861
4.9806625114    3.15877  4.06769   -2.5802  -2.6276  -2.4954
4.9807195437    3.15880  4.06608   -2.5885  -2.6353  -2.5048
4.9808115511    3.15878  4.06346   -2.6018  -2.6477  -2.5197
4.9809035586    3.15871  4.06083   -2.6150  -2.6600  -2.5346
4.9809955661    3.15858  4.05818   -2.6281  -2.6723  -2.5493
4.9810875735    3.15839  4.05551   -2.6412  -2.6844  -2.5641
4.9811795810    3.15814  4.05281   -2.6541  -2.6964  -2.5787
4.9812715885    3.15783  4.05008   -2.6670  -2.7082  -2.5932
4.9813635959    3.15746  4.04733   -2.6798  -2.7201  -2.6078
4.9814556034    3.15705  4.04454   -2.6925  -2.7318  -2.6222
4.9815476109    3.15657  4.04172   -2.7051  -2.7435  -2.6367
4.9816396183    3.15604  4.03887   -2.7178  -2.7552  -2.6512
4.9817316258    3.15545  4.03598   -2.7303  -2.7668  -2.6657
4.9818236333    3.15480  4.03304   -2.7429  -2.7783  -2.6803
4.9819156407    3.15410  4.03006   -2.7555  -2.7898  -2.6948
4.9820076482    3.15334  4.02704   -2.7680  -2.8013  -2.7095
4.9820996556    3.15251  4.02396   -2.7806  -2.8127  -2.7241
4.9821916631    3.15163  4.02083   -2.7932  -2.8241  -2.7389
4.9822836706    3.15067  4.01763   -2.8058  -2.8355  -2.7537
4.9823756780    3.14965  4.01436   -2.8184  -2.8469  -2.7687
4.9824676855    3.14857  4.01104   -2.8311  -2.8584  -2.7838
4.9825596930    3.14741  4.00765   -2.8438  -2.8698  -2.7990
4.9826517004    3.14617  4.00418   -2.8566  -2.8812  -2.8142
4.9827437079    3.14486  4.00064   -2.8693  -2.8925  -2.8296
4.9828357154    3.14346  3.99703   -2.8819  -2.9036  -2.8451
4.9829277228    3.14198  3.99335   -2.8945  -2.9146  -2.8606
4.9830197303    3.14043  3.98960   -2.9071  -2.9257  -2.8762
4.9831117378    3.13878  3.98577   -2.9196  -2.9365  -2.8921
4.9832037452    3.13704  3.98186   -2.9320  -2.9471  -2.9080
4.9832957527    3.13520  3.97786   -2.9445  -2.9577  -2.9237
4.9833877602    3.13325  3.97377   -2.9566  -2.9677  -2.9400
4.9834797676    3.13119  3.96958   -2.9687  -2.9776  -2.9561
4.9835717751    3.12901  3.96528   -2.9806  -2.9872  -2.9724
4.9836637826    3.12671  3.96087   -2.9921  -2.9962  -2.9888
4.9837557900    3.12429  3.95633   -3.0034  -3.0049  -3.0053
4.9838477975    3.12173  3.95167   -3.0142  -3.0124  -3.0218
4.9839398050    3.11902  3.94687   -3.0245  -3.0195  -3.0385
4.9840318124    3.11617  3.94192   -3.0343  -3.0259  -3.0550
4.9841238199    3.11315  3.93682   -3.0429  -3.0303  -3.0713
4.9842158274    3.10997  3.93156   -3.0514  -3.0346  -3.0876
4.9843078348    3.10662  3.92612   -3.0577  -3.0360  -3.1033
4.9843998423    3.10307  3.92050   -3.0627  -3.0355  -3.1186
4.9844918497    3.09932  3.91468   -3.0667  -3.0336  -3.1336
4.9845838572    3.09536  3.90866   -3.0685  -3.0285  -3.1481
4.9846758647    3.09117  3.90242   -3.0698  -3.0226  -3.1625
4.9847678721    3.08673  3.89594   -3.0676  -3.0121  -3.1755
4.9848598796    3.08203  3.88921   -3.0649  -3.0006  -3.1885
4.9849518871    3.07705  3.88221   -3.0596  -2.9849  -3.2014
4.9850438945    3.07180  3.87493   -3.0535  -2.9679  -3.2140
4.9851359020    3.06623  3.86734   -3.0444  -2.9450  -3.2277
4.9852279095    3.06032  3.85943   -3.0341  -2.9205  -3.2407
4.9853199169    3.05403  3.85117   -3.0212  -2.8921  -3.2521
4.9854119244    3.04736  3.84254   -3.0066  -2.8613  -3.2626
4.9855039319    3.04025  3.83351   -2.9889  -2.8264  -3.2704
4.9855959393    3.03272  3.82403   -2.9689  -2.7879  -3.2769
4.9856879468    3.02471  3.81408   -2.9467  -2.7463  -3.2818
4.9857799543    3.01619  3.80362   -2.9207  -2.6986  -3.2842
4.9858719617    3.00712  3.79262   -2.8920  -2.6471  -3.2849
4.9859639692    2.99743  3.78106   -2.8598  -2.5900  -3.2830
4.9860559767    2.98713  3.76892   -2.8227  -2.5254  -3.2772
4.9861479841    2.97609  3.75643   -2.7815  -2.4556  -3.2678
4.9862399916    2.96407  3.74434   -2.7356  -2.3814  -3.2518
4.9863319991    2.95085  3.73357   -2.6849  -2.3048  -3.2272
4.9864240065    2.93675  3.72499   -2.6346  -2.2337  -3.1970
4.9865160140    2.92238  3.71823   -2.5853  -2.1680  -3.1635
4.9866080215    2.90713  3.71288   -2.5351  -2.1045  -3.1256
4.9867000289    2.89080  3.70811   -2.4833  -2.0408  -3.0844
4.9867920364    2.87434  3.70343   -2.4321  -1.9783  -3.0436
4.9868840438    2.85921  3.69904   -2.3838  -1.9194  -3.0050
4.9869760513    2.84723  3.69489   -2.3419  -1.8669  -2.9723
4.9870680588    2.83934  3.69087   -2.3098  -1.8242  -2.9489
4.9871600662    2.83645  3.68683   -2.2907  -1.7948  -2.9386
4.9871625344    2.83646  3.68673   -2.2904  -1.7943  -2.9385
4.9871650026    2.83647  3.68662   -2.2901  -1.7937  -2.9385
4.9871674708    2.83648  3.68651   -2.2899  -1.7932  -2.9385
4.9871699389    2.83649  3.68640   -2.2896  -1.7926  -2.9384
4.9871724071    2.83652  3.68629   -2.2893  -1.7921  -2.9384
4.9871748753    2.83655  3.68618   -2.2891  -1.7916  -2.9384
4.9871773435    2.83658  3.68608   -2.2889  -1.7911  -2.9384
4.9871798116    2.83662  3.68597   -2.2887  -1.7906  -2.9384
4.9871822798    2.83667  3.68586   -2.2885  -1.7901  -2.9385
4.9871847480    2.83672  3.68575   -2.2883  -1.7897  -2.9385
4.9871872161    2.83678  3.68564   -2.2881  -1.7892  -2.9386
4.9871896843    2.83684  3.68553   -2.2880  -1.7888  -2.9387
4.9871921525    2.83691  3.68542   -2.2878  -1.7884  -2.9388
4.9871946207    2.83698  3.68531   -2.2877  -1.7880  -2.9389
4.9871970888    2.83705  3.68521   -2.2876  -1.7876  -2.9390
4.9871995570    2.83713  3.68510   -2.2875  -1.7872  -2.9391
4.9872020252    2.83722  3.68499   -2.2874  -1.7868  -2.9393
4.9872044934    2.83730  3.68488   -2.2873  -1.7864  -2.9394
4.9872069615    2.83739  3.68477   -2.2872  -1.7861  -2.9395
4.9872094297    2.83749  3.68466   -2.2871  -1.7857  -2.9397
4.9872118979    2.83760  3.68455   -2.2871  -1.7854  -2.9399
4.9872143660    2.83770  3.68444   -2.2870  -1.7851  -2.9401
4.9872168342    2.83781  3.68433   -2.2870  -1.7847  -2.9403
4.9872193024    2.83794  3.68422   -2.2870  -1.7845  -2.9405
4.9872217706    2.83807  3.68411   -2.2870  -1.7842  -2.9408
4.9872242387    2.83820  3.68400   -2.2870  -1.7839  -2.9410
4.9872267069    2.83833  3.68389   -2.2870  -1.7836  -2.9413
4.9872291751    2.83847  3.68378   -2.2870  -1.7834  -2.9415
4.9872316433    2.83862  3.68367   -2.2871  -1.7832  -2.9418
4.9872341114    2.83877  3.68356   -2.2872  -1.7829  -2.9421
4.9872365796    2.83892  3.68345   -2.2872  -1.7827  -2.9424
4.9872390478    2.83909  3.68334   -2.2873  -1.7825  -2.9428
4.9872415159    2.83925  3.68323   -2.2874  -1.7823  -2.9431
4.9872439841    2.83942  3.68312   -2.2875  -1.7822  -2.9434
4.9872464523    2.83960  3.68301   -2.2876  -1.7820  -2.9438
4.9872489205    2.83979  3.68290   -2.2878  -1.7819  -2.9442
4.9872513886    2.83998  3.68279   -2.2879  -1.7817  -2.9446
4.9872538568    2.84017  3.68268   -2.2881  -1.7816  -2.9450
4.9872563250    2.84037  3.68256   -2.2883  -1.7815  -2.9454
4.9872587932    2.84057  3.68245   -2.2884  -1.7814  -2.9458
4.9872612613    2.84078  3.68234   -2.2886  -1.7813  -2.9462
4.9872637295    2.84099  3.68223   -2.2888  -1.7812  -2.9467
4.9872661977    2.84121  3.68212   -2.2890  -1.7811  -2.9472
4.9872686658    2.84143  3.68201   -2.2893  -1.7811  -2.9476
4.9872711340    2.84166  3.68190   -2.2895  -1.7810  -2.9481
4.9872736022    2.84190  3.68179   -2.2898  -1.7810  -2.9486
4.9872760704    2.84214  3.68168   -2.2901  -1.7810  -2.9491
4.9872785385    2.84239  3.68156   -2.2904  -1.7810  -2.9497
4.9872810067    2.84265  3.68145   -2.2906  -1.7810  -2.9502
4.9872834749    2.84290  3.68134   -2.2910  -1.7810  -2.9508
4.9872859431    2.84317  3.68123   -2.2913  -1.7811  -2.9513
4.9872884112    2.84344  3.68112   -2.2916  -1.7811  -2.9519
4.9872908794    2.84372  3.68100   -2.2920  -1.7812  -2.9525
4.9872933476    2.84400  3.68089   -2.2923  -1.7812  -2.9531
4.9872958157    2.84429  3.68078   -2.2927  -1.7813  -2.9538
4.9872982839    2.84458  3.68067   -2.2931  -1.7814  -2.9544
4.9873007521    2.84487  3.68056   -2.2935  -1.7815  -2.9550
4.9873032203    2.84518  3.68044   -2.2939  -1.7816  -2.9557
4.9873056884    2.84548  3.68033   -2.2943  -1.7818  -2.9564
4.9873081566    2.84580  3.68022   -2.2948  -1.7819  -2.9570
4.9873106248    2.84611  3.68010   -2.2952  -1.7820  -2.9577
4.9873130930    2.84643  3.67999   -2.2957  -1.7822  -2.9584
4.9873155611    2.84677  3.67988   -2.2962  -1.7824  -2.9592
4.9873180293    2.84710  3.67977   -2.2966  -1.7826  -2.9599
4.9873204975    2.84744  3.67965   -2.2971  -1.7828  -2.9606
4.9873229656    2.84779  3.67954   -2.2977  -1.7830  -2.9614
4.9873254338    2.84814  3.67943   -2.2982  -1.7832  -2.9622
4.9873279020    2.84850  3.67931   -2.2987  -1.7834  -2.9630
4.9873303702    2.84886  3.67920   -2.2993  -1.7837  -2.9637
4.9873328383    2.84923  3.67909   -2.2998  -1.7840  -2.9646
4.9873353065    2.84960  3.67897   -2.3004  -1.7842  -2.9654
4.9873377747    2.84998  3.67886   -2.3010  -1.7845  -2.9662
4.9873402429    2.85037  3.67875   -2.3016  -1.7848  -2.9671
4.9873427110    2.85076  3.67863   -2.3022  -1.7851  -2.9679
4.9873451792    2.85115  3.67852   -2.3028  -1.7854  -2.9688
4.9873476474    2.85155  3.67841   -2.3035  -1.7858  -2.9697
4.9873501155    2.85195  3.67829   -2.3041  -1.7861  -2.9706
4.9873525837    2.85237  3.67818   -2.3048  -1.7865  -2.9715
4.9873550519    2.85279  3.67807   -2.3055  -1.7868  -2.9724
4.9873575201    2.85320  3.67795   -2.3061  -1.7872  -2.9734
4.9873599882    2.85363  3.67784   -2.3068  -1.7876  -2.9743
4.9873624564    2.85406  3.67773   -2.3075  -1.7880  -2.9753
4.9873649246    2.85450  3.67761   -2.3083  -1.7884  -2.9762
4.9873673928    2.85495  3.67750   -2.3090  -1.7888  -2.9772
4.9873698609    2.85541  3.67738   -2.3098  -1.7893  -2.9783
4.9873723291    2.85587  3.67727   -2.3106  -1.7898  -2.9793
4.9873747973    2.85633  3.67715   -2.3113  -1.7903  -2.9803
4.9873772654    2.85679  3.67704   -2.3121  -1.7907  -2.9814
4.9873797336    2.85727  3.67693   -2.3129  -1.7912  -2.9824
4.9873822018    2.85774  3.67681   -2.3137  -1.7917  -2.9835
4.9873846700    2.85822  3.67670   -2.3145  -1.7922  -2.9845
4.9873871381    2.85870  3.67658   -2.3154  -1.7927  -2.9856
4.9873896063    2.85920  3.67647   -2.3162  -1.7933  -2.9868
4.9873920745    2.85971  3.67635   -2.3171  -1.7938  -2.9879
4.9873945427    2.86021  3.67624   -2.3180  -1.7944  -2.9890
4.9873970108    2.86072  3.67612   -2.3189  -1.7950  -2.9902
4.9873994790    2.86124  3.67601   -2.3198  -1.7956  -2.9913
4.9874019472    2.86175  3.67589   -2.3207  -1.7961  -2.9925
4.9874044153    2.86227  3.67578   -2.3216  -1.7967  -2.9936
4.9874068835    2.86280  3.67566   -2.3225  -1.7973  -2.9948
4.9874093517    2.86334  3.67555   -2.3235  -1.7980  -2.9960
4.9874118199    2.86388  3.67543   -2.3244  -1.7986  -2.9973
4.9874142880    2.86443  3.67532   -2.3254  -1.7993  -2.9985
4.9874167562    2.86498  3.67521   -2.3264  -1.8000  -2.9997
4.9874192244    2.86554  3.67509   -2.3274  -1.8007  -3.0010
4.9874216926    2.86610  3.67498   -2.3284  -1.8013  -3.0022
4.9874241607    2.86666  3.67486   -2.3294  -1.8020  -3.0035
4.9874266289    2.86724  3.67475   -2.3304  -1.8028  -3.0048
4.9874290971    2.86782  3.67463   -2.3315  -1.8035  -3.0061
4.9874315652    2.86841  3.67452   -2.3326  -1.8042  -3.0074
4.9874340334    2.86900  3.67440   -2.3336  -1.8050  -3.0088
4.9874365016    2.86959  3.67429   -2.3347  -1.8058  -3.0101
4.9874389698    2.87019  3.67417   -2.3358  -1.8065  -3.0115
4.9874414379    2.87079  3.67406   -2.3369  -1.8073  -3.0128
4.9874439061    2.87140  3.67395   -2.3380  -1.8081  -3.0142
4.9874463743    2.87201  3.67383   -2.3392  -1.8089  -3.0156
4.9874488425    2.87263  3.67372   -2.3403  -1.8097  -3.0170
4.9874513106    2.87325  3.67360   -2.3414  -1.8105  -3.0184
4.9874537788    2.87388  3.67349   -2.3426  -1.8114  -3.0198
4.9874562470    2.87451  3.67337   -2.3438  -1.8122  -3.0212
4.9874587151    2.87515  3.67326   -2.3449  -1.8131  -3.0227
4.9874611833    2.87579  3.67314   -2.3461  -1.8140  -3.0241
4.9874636515    2.87643  3.67303   -2.3473  -1.8148  -3.0256
4.9874661197    2.87708  3.67292   -2.3485  -1.8157  -3.0271
4.9874685878    2.87773  3.67280   -2.3497  -1.8166  -3.0285
4.9874710560    2.87838  3.67269   -2.3510  -1.8175  -3.0300
4.9874735242    2.87905  3.67257   -2.3522  -1.8184  -3.0315
4.9874759924    2.87971  3.67246   -2.3534  -1.8193  -3.0330
4.9874784605    2.88038  3.67234   -2.3547  -1.8202  -3.0345
4.9874809287    2.88104  3.67223   -2.3559  -1.8212  -3.0360
4.9874833969    2.88172  3.67212   -2.3572  -1.8221  -3.0375
4.9874858650    2.88240  3.67200   -2.3585  -1.8231  -3.0391
4.9874883332    2.88308  3.67189   -2.3598  -1.8240  -3.0406
4.9874908014    2.88376  3.67177   -2.3611  -1.8250  -3.0422
4.9874932696    2.88445  3.67166   -2.3624  -1.8260  -3.0437
4.9874957377    2.88514  3.67155   -2.3637  -1.8269  -3.0453
4.9874982059    2.88583  3.67143   -2.3650  -1.8279  -3.0469
4.9875006741    2.88653  3.67132   -2.3663  -1.8289  -3.0484
4.9875031423    2.88723  3.67120   -2.3676  -1.8299  -3.0500
4.9875056104    2.88793  3.67109   -2.3689  -1.8309  -3.0516
4.9875080786    2.88864  3.67098   -2.3703  -1.8319  -3.0532
4.9875105468    2.88935  3.67086   -2.3716  -1.8330  -3.0548
4.9875130149    2.89007  3.67075   -2.3730  -1.8340  -3.0565
4.9875154831    2.89079  3.67064   -2.3744  -1.8350  -3.0581
4.9875179513    2.89151  3.67052   -2.3757  -1.8361  -3.0597
4.9875204195    2.89223  3.67041   -2.3771  -1.8371  -3.0614
4.9875228876    2.89296  3.67030   -2.3785  -1.8382  -3.0630
4.9875253558    2.89369  3.67019   -2.3799  -1.8393  -3.0647
4.9875278240    2.89442  3.67007   -2.3813  -1.8404  -3.0663
4.9875302922    2.89516  3.66996   -2.3827  -1.8414  -3.0680
4.9875327603    2.89590  3.66985   -2.3841  -1.8425  -3.0697
4.9875352285    2.89664  3.66974   -2.3856  -1.8436  -3.0714
4.9875376967    2.89738  3.66963   -2.3870  -1.8447  -3.0731
4.9875401648    2.89812  3.66951   -2.3884  -1.8459  -3.0748
4.9875426330    2.89887  3.66940   -2.3899  -1.8470  -3.0765
4.9875451012    2.89962  3.66929   -2.3913  -1.8481  -3.0782
4.9875475694    2.90038  3.66918   -2.3928  -1.8492  -3.0799
4.9875500375    2.90113  3.66907   -2.3942  -1.8504  -3.0816
4.9875525057    2.90189  3.66896   -2.3957  -1.8515  -3.0833
4.9875549739    2.90265  3.66884   -2.3972  -1.8527  -3.0851
4.9875574421    2.90341  3.66873   -2.3987  -1.8538  -3.0868
4.9875599102    2.90417  3.66862   -2.4001  -1.8550  -3.0885
4.9875623784    2.90494  3.66851   -2.4016  -1.8562  -3.0903
4.9875648466    2.90570  3.66840   -2.4031  -1.8573  -3.0920
4.9875673147    2.90648  3.66829   -2.4046  -1.8585  -3.0938
4.9875697829    2.90725  3.66818   -2.4062  -1.8597  -3.0956
4.9875722511    2.90803  3.66807   -2.4077  -1.8609  -3.0974
4.9875747193    2.90881  3.66796   -2.4092  -1.8621  -3.0991
4.9875771874    2.90959  3.66785   -2.4107  -1.8634  -3.1009
4.9875796556    2.91038  3.66774   -2.4123  -1.8646  -3.1027
4.9875821238    2.91116  3.66763   -2.4138  -1.8658  -3.1045
4.9875845920    2.91194  3.66753   -2.4154  -1.8670  -3.1063
4.9875870601    2.91273  3.66742   -2.4169  -1.8683  -3.1081
4.9875895283    2.91352  3.66731   -2.4185  -1.8695  -3.1099
4.9875919965    2.91431  3.66720   -2.4200  -1.8708  -3.1117
4.9875944646    2.91511  3.66709   -2.4216  -1.8720  -3.1135
4.9875969328    2.91590  3.66698   -2.4232  -1.8733  -3.1154
4.9875994010    2.91670  3.66687   -2.4248  -1.8745  -3.1172
4.9876018692    2.91750  3.66677   -2.4263  -1.8758  -3.1190
4.9876043373    2.91830  3.66666   -2.4279  -1.8771  -3.1209
4.9876068055    2.91910  3.66655   -2.4295  -1.8784  -3.1227
4.9876092737    2.91990  3.66644   -2.4311  -1.8797  -3.1245
4.9876117419    2.92070  3.66634   -2.4327  -1.8809  -3.1264
4.9876142100    2.92150  3.66623   -2.4343  -1.8822  -3.1282
4.9876166782    2.92230  3.66612   -2.4359  -1.8835  -3.1301
4.9876191464    2.92311  3.66602   -2.4375  -1.8848  -3.1319
4.9876216146    2.92391  3.66591   -2.4391  -1.8861  -3.1338
4.9876240827    2.92472  3.66580   -2.4407  -1.8874  -3.1356
4.9876265509    2.92552  3.66570   -2.4423  -1.8888  -3.1375
4.9876290191    2.92633  3.66559   -2.4440  -1.8901  -3.1393
4.9876314872    2.92714  3.66549   -2.4456  -1.8914  -3.1412
4.9876339554    2.92795  3.66538   -2.4472  -1.8927  -3.1431
4.9876364236    2.92877  3.66528   -2.4489  -1.8941  -3.1449
4.9876388918    2.92958  3.66517   -2.4505  -1.8954  -3.1468
4.9876413599    2.93039  3.66507   -2.4521  -1.8967  -3.1487
4.9876438281    2.93121  3.66496   -2.4538  -1.8981  -3.1506
4.9876462963    2.93202  3.66486   -2.4554  -1.8994  -3.1525
4.9876487645    2.93284  3.66475   -2.4571  -1.9008  -3.1544
4.9876512326    2.93365  3.66465   -2.4587  -1.9022  -3.1562
4.9876537008    2.93447  3.66455   -2.4604  -1.9035  -3.1581
4.9876561690    2.93529  3.66444   -2.4620  -1.9049  -3.1600
4.9876586371    2.93611  3.66434   -2.4637  -1.9063  -3.1619
4.9876611053    2.93693  3.66424   -2.4654  -1.9076  -3.1638
4.9876635735    2.93774  3.66413   -2.4670  -1.9090  -3.1657
4.9876660417    2.93856  3.66403   -2.4687  -1.9104  -3.1676
4.9876685098    2.93938  3.66393   -2.4704  -1.9118  -3.1695
4.9876709780    2.94019  3.66383   -2.4720  -1.9131  -3.1714
4.9876734462    2.94101  3.66373   -2.4737  -1.9145  -3.1733
4.9876759144    2.94183  3.66362   -2.4754  -1.9159  -3.1752
4.9876783825    2.94265  3.66352   -2.4771  -1.9173  -3.1771
4.9876808507    2.94347  3.66342   -2.4787  -1.9187  -3.1790
4.9876833189    2.94428  3.66332   -2.4804  -1.9201  -3.1809
4.9876857870    2.94510  3.66322   -2.4821  -1.9215  -3.1828
4.9876882552    2.94592  3.66312   -2.4838  -1.9229  -3.1847
4.9876907234    2.94674  3.66302   -2.4855  -1.9243  -3.1866
4.9876931916    2.94756  3.66292   -2.4871  -1.9257  -3.1885
4.9876956597    2.94837  3.66282   -2.4888  -1.9271  -3.1904
4.9876981279    2.94919  3.66272   -2.4905  -1.9285  -3.1923
4.9877005961    2.95000  3.66262   -2.4922  -1.9299  -3.1942
4.9877030643    2.95082  3.66252   -2.4939  -1.9314  -3.1962
4.9877055324    2.95163  3.66243   -2.4956  -1.9328  -3.1981
4.9877080006    2.95245  3.66233   -2.4973  -1.9342  -3.2000
4.9877104688    2.95326  3.66223   -2.4990  -1.9356  -3.2019
4.9877129369    2.95408  3.66213   -2.5007  -1.9371  -3.2038
4.9877154051    2.95490  3.66203   -2.5024  -1.9385  -3.2057
4.9877178733    2.95571  3.66194   -2.5040  -1.9399  -3.2076
4.9877203415    2.95652  3.66184   -2.5057  -1.9413  -3.2095
4.9877228096    2.95733  3.66174   -2.5074  -1.9428  -3.2114
4.9877252778    2.95814  3.66165   -2.5091  -1.9442  -3.2133
4.9877277460    2.95895  3.66155   -2.5108  -1.9456  -3.2152
4.9877302142    2.95975  3.66146   -2.5125  -1.9470  -3.2171
4.9877326823    2.96056  3.66136   -2.5142  -1.9485  -3.2190
4.9877351505    2.96137  3.66127   -2.5159  -1.9499  -3.2209
4.9877376187    2.96217  3.66117   -2.5175  -1.9513  -3.2228
4.9877400868    2.96297  3.66108   -2.5192  -1.9528  -3.2247
4.9877425550    2.96378  3.66099   -2.5209  -1.9542  -3.2265
4.9877450232    2.96458  3.66089   -2.5226  -1.9556  -3.2284
4.9877474914    2.96538  3.66080   -2.5243  -1.9570  -3.2303
4.9877499595    2.96617  3.66071   -2.5259  -1.9585  -3.2322
4.9877524277    2.96696  3.66062   -2.5276  -1.9599  -3.2340
4.9877548959    2.96775  3.66052   -2.5292  -1.9613  -3.2359
4.9877573641    2.96854  3.66043   -2.5309  -1.9627  -3.2377
4.9877598322    2.96933  3.66034   -2.5325  -1.9641  -3.2396
4.9877623004    2.97011  3.66025   -2.5342  -1.9655  -3.2414
4.9877647686    2.97090  3.66016   -2.5358  -1.9669  -3.2433
4.9877672367    2.97168  3.66007   -2.5375  -1.9683  -3.2451
4.9877697049    2.97246  3.65998   -2.5391  -1.9697  -3.2470
4.9877721731    2.97324  3.65989   -2.5408  -1.9711  -3.2488
4.9877746413    2.97401  3.65980   -2.5424  -1.9725  -3.2506
4.9877771094    2.97478  3.65971   -2.5440  -1.9738  -3.2524
4.9877795776    2.97555  3.65962   -2.5456  -1.9752  -3.2542
4.9877820458    2.97632  3.65954   -2.5472  -1.9766  -3.2560
4.9877845140    2.97709  3.65945   -2.5489  -1.9780  -3.2578
4.9877869821    2.97786  3.65936   -2.5505  -1.9794  -3.2597
4.9877894503    2.97862  3.65927   -2.5521  -1.9807  -3.2615
4.9877919185    2.97938  3.65919   -2.5537  -1.9821  -3.2632
4.9877943866    2.98014  3.65910   -2.5553  -1.9835  -3.2650
4.9877968548    2.98089  3.65902   -2.5569  -1.9848  -3.2668
4.9877993230    2.98165  3.65893   -2.5585  -1.9862  -3.2686
4.9878017912    2.98240  3.65885   -2.5601  -1.9875  -3.2703
4.9878042593    2.98315  3.65876   -2.5616  -1.9889  -3.2721
4.9878067275    2.98390  3.65868   -2.5632  -1.9902  -3.2739
4.9878091957    2.98465  3.65859   -2.5648  -1.9916  -3.2756
4.9878116639    2.98539  3.65851   -2.5664  -1.9929  -3.2774
4.9878141320    2.98613  3.65843   -2.5679  -1.9943  -3.2791
4.9878166002    2.98687  3.65835   -2.5695  -1.9956  -3.2809
4.9878190684    2.98761  3.65826   -2.5710  -1.9969  -3.2826
4.9878215365    2.98835  3.65818   -2.5726  -1.9983  -3.2843
4.9878240047    2.98908  3.65810   -2.5741  -1.9996  -3.2861
4.9878264729    2.98981  3.65802   -2.5757  -2.0009  -3.2878
4.9878289411    2.99054  3.65794   -2.5772  -2.0022  -3.2895
4.9878314092    2.99127  3.65786   -2.5788  -2.0035  -3.2912
4.9878338774    2.99199  3.65778   -2.5803  -2.0048  -3.2929
4.9878363456    2.99271  3.65770   -2.5818  -2.0061  -3.2946
4.9878388138    2.99343  3.65762   -2.5833  -2.0074  -3.2963
4.9878412819    2.99414  3.65754   -2.5848  -2.0087  -3.2980
4.9878437501    2.99486  3.65746   -2.5863  -2.0100  -3.2996
4.9878462183    2.99557  3.65739   -2.5878  -2.0113  -3.3013
4.9878486864    2.99628  3.65731   -2.5893  -2.0126  -3.3030
4.9878511546    2.99699  3.65723   -2.5908  -2.0139  -3.3046
4.9878536228    2.99769  3.65715   -2.5923  -2.0151  -3.3063
4.9878560910    2.99839  3.65708   -2.5938  -2.0164  -3.3079
4.9878585591    2.99910  3.65700   -2.5953  -2.0177  -3.3096
4.9878610273    2.99979  3.65693   -2.5967  -2.0189  -3.3112
4.9878634955    3.00049  3.65685   -2.5982  -2.0202  -3.3129
4.9878659637    3.00118  3.65678   -2.5997  -2.0214  -3.3145
4.9878684318    3.00187  3.65670   -2.6011  -2.0227  -3.3161
4.9878709000    3.00256  3.65663   -2.6026  -2.0239  -3.3177
4.9878733682    3.00324  3.65656   -2.6040  -2.0251  -3.3193
4.9878758363    3.00393  3.65648   -2.6054  -2.0264  -3.3209
4.9878783045    3.00461  3.65641   -2.6069  -2.0276  -3.3225
4.9878807727    3.00528  3.65634   -2.6083  -2.0288  -3.3241
4.9878832409    3.00595  3.65627   -2.6097  -2.0300  -3.3257
4.9878857090    3.00662  3.65619   -2.6111  -2.0312  -3.3272
4.9878881772    3.00729  3.65612   -2.6125  -2.0324  -3.3288
4.9878906454    3.00795  3.65605   -2.6139  -2.0336  -3.3303
4.9878931136    3.00861  3.65598   -2.6153  -2.0348  -3.3319
4.9878955817    3.00927  3.65591   -2.6167  -2.0360  -3.3334
4.9878980499    3.00993  3.65584   -2.6181  -2.0372  -3.3350
4.9879005181    3.01058  3.65577   -2.6194  -2.0383  -3.3365
4.9879029862    3.01123  3.65570   -2.6208  -2.0395  -3.3380
4.9879054544    3.01188  3.65564   -2.6222  -2.0407  -3.3395
4.9879079226    3.01252  3.65557   -2.6235  -2.0418  -3.3410
4.9879103908    3.01316  3.65550   -2.6248  -2.0430  -3.3425
4.9879128589    3.01379  3.65543   -2.6262  -2.0441  -3.3440
4.9879153271    3.01443  3.65536   -2.6275  -2.0452  -3.3455
4.9879177953    3.01505  3.65530   -2.6288  -2.0463  -3.3469
4.9879202635    3.01567  3.65523   -2.6301  -2.0474  -3.3484
4.9879227316    3.01628  3.65516   -2.6314  -2.0485  -3.3498
4.9879251998    3.01690  3.65510   -2.6326  -2.0496  -3.3512
4.9879276680    3.01752  3.65503   -2.6339  -2.0507  -3.3527
4.9879301361    3.01813  3.65497   -2.6352  -2.0518  -3.3541
4.9879326043    3.01874  3.65490   -2.6365  -2.0528  -3.3555
4.9879350725    3.01935  3.65484   -2.6377  -2.0539  -3.3569
4.9879375407    3.01995  3.65477   -2.6390  -2.0550  -3.3583
4.9879400088    3.02055  3.65471   -2.6402  -2.0560  -3.3597
4.9879424770    3.02114  3.65464   -2.6415  -2.0571  -3.3611
4.9879449452    3.02174  3.65458   -2.6427  -2.0581  -3.3625
4.9879474134    3.02233  3.65452   -2.6439  -2.0592  -3.3638
4.9879498815    3.02292  3.65446   -2.6451  -2.0602  -3.3652
4.9879523497    3.02350  3.65439   -2.6463  -2.0612  -3.3666
4.9879548179    3.02408  3.65433   -2.6476  -2.0622  -3.3679
4.9879572860    3.02466  3.65427   -2.6488  -2.0633  -3.3692
