#MMo    logLLo  logTe     G   G_BP    G_RP
10.9381221782    4.08678  3.61376   -5.0927  -4.3582  -5.9175
10.9381231911    4.08782  3.61365   -5.0947  -4.3597  -5.9197
10.9381242041    4.08886  3.61354   -5.0966  -4.3612  -5.9219
10.9381252171    4.08991  3.61342   -5.0986  -4.3627  -5.9242
10.9381262301    4.09095  3.61331   -5.1005  -4.3642  -5.9264
10.9381272431    4.09200  3.61320   -5.1025  -4.3658  -5.9287
10.9381282560    4.09304  3.61308   -5.1044  -4.3673  -5.9309
10.9381292690    4.09408  3.61297   -5.1064  -4.3688  -5.9332
10.9381302820    4.09513  3.61286   -5.1084  -4.3704  -5.9354
10.9381312950    4.09620  3.61274   -5.1104  -4.3719  -5.9377
10.9381323080    4.09726  3.61263   -5.1124  -4.3735  -5.9400
10.9381333209    4.09832  3.61251   -5.1144  -4.3751  -5.9423
10.9381343339    4.09938  3.61240   -5.1164  -4.3767  -5.9446
10.9381353469    4.10043  3.61229   -5.1184  -4.3782  -5.9469
10.9381363599    4.10152  3.61217   -5.1204  -4.3799  -5.9493
10.9381373729    4.10261  3.61205   -5.1225  -4.3815  -5.9516
10.9381383858    4.10371  3.61194   -5.1246  -4.3832  -5.9540
10.9381393988    4.10480  3.61182   -5.1267  -4.3848  -5.9564
10.9381404118    4.10589  3.61170   -5.1288  -4.3865  -5.9588
10.9381414248    4.10696  3.61159   -5.1308  -4.3881  -5.9611
10.9381424378    4.10804  3.61148   -5.1329  -4.3898  -5.9634
10.9381434508    4.10911  3.61137   -5.1349  -4.3914  -5.9658
10.9381444637    4.11018  3.61125   -5.1370  -4.3931  -5.9681
10.9381454767    4.11126  3.61114   -5.1391  -4.3947  -5.9705
10.9381464897    4.11237  3.61103   -5.1412  -4.3965  -5.9729
10.9381475027    4.11348  3.61091   -5.1434  -4.3982  -5.9753
10.9381485157    4.11459  3.61080   -5.1455  -4.3999  -5.9778
10.9381495286    4.11571  3.61068   -5.1477  -4.4017  -5.9802
10.9381505416    4.11683  3.61056   -5.1498  -4.4034  -5.9827
10.9381515546    4.11796  3.61045   -5.1520  -4.4052  -5.9852
10.9381525676    4.11909  3.61033   -5.1542  -4.4070  -5.9877
10.9381535806    4.12023  3.61022   -5.1564  -4.4088  -5.9901
10.9381545935    4.12136  3.61010   -5.1586  -4.4106  -5.9926
10.9381556065    4.12249  3.60999   -5.1608  -4.4123  -5.9951
10.9381566195    4.12362  3.60988   -5.1631  -4.4142  -5.9976
10.9381576325    4.12475  3.60977   -5.1653  -4.4160  -6.0001
10.9381586455    4.12589  3.60966   -5.1675  -4.4178  -6.0026
10.9381596584    4.12702  3.60955   -5.1698  -4.4197  -6.0051
10.9381606714    4.12820  3.60944   -5.1721  -4.4216  -6.0078
10.9381616844    4.12940  3.60933   -5.1745  -4.4236  -6.0104
10.9381626974    4.13059  3.60922   -5.1769  -4.4256  -6.0131
10.9381637104    4.13178  3.60911   -5.1793  -4.4275  -6.0157
10.9381647233    4.13296  3.60900   -5.1816  -4.4295  -6.0183
10.9381657363    4.13412  3.60889   -5.1839  -4.4314  -6.0209
10.9381667493    4.13528  3.60878   -5.1862  -4.4333  -6.0235
10.9381677623    4.13644  3.60868   -5.1885  -4.4353  -6.0261
10.9381687753    4.13762  3.60857   -5.1909  -4.4372  -6.0287
10.9381697882    4.13882  3.60846   -5.1933  -4.4392  -6.0314
10.9381708012    4.14003  3.60834   -5.1957  -4.4412  -6.0340
10.9381718142    4.14123  3.60823   -5.1981  -4.4431  -6.0367
10.9381728272    4.14242  3.60812   -5.2004  -4.4451  -6.0393
10.9381738402    4.14359  3.60801   -5.2027  -4.4470  -6.0419
10.9381748532    4.14476  3.60790   -5.2051  -4.4489  -6.0445
10.9381758661    4.14593  3.60780   -5.2074  -4.4508  -6.0471
10.9381768791    4.14710  3.60769   -5.2097  -4.4527  -6.0497
10.9381789139    4.14951  3.60746   -5.2144  -4.4566  -6.0550
10.9381809486    4.15191  3.60724   -5.2192  -4.4605  -6.0603
10.9381829834    4.15429  3.60701   -5.2238  -4.4643  -6.0656
10.9381850181    4.15669  3.60678   -5.2285  -4.4681  -6.0708
10.9381870529    4.15913  3.60655   -5.2332  -4.4719  -6.0762
10.9381890876    4.16152  3.60632   -5.2378  -4.4756  -6.0814
10.9381911224    4.16387  3.60609   -5.2424  -4.4793  -6.0865
10.9381931571    4.16625  3.60586   -5.2470  -4.4830  -6.0917
10.9381951919    4.16865  3.60563   -5.2516  -4.4866  -6.0969
10.9381972266    4.17096  3.60540   -5.2560  -4.4901  -6.1019
10.9381992614    4.17329  3.60517   -5.2604  -4.4935  -6.1070
10.9382012961    4.17566  3.60494   -5.2648  -4.4970  -6.1121
10.9382033309    4.17801  3.60470   -5.2692  -4.5004  -6.1171
10.9382053656    4.18036  3.60447   -5.2736  -4.5038  -6.1221
10.9382074004    4.18266  3.60424   -5.2778  -4.5070  -6.1270
10.9382094351    4.18494  3.60400   -5.2820  -4.5102  -6.1318
10.9382114699    4.18725  3.60377   -5.2862  -4.5134  -6.1367
10.9382135046    4.18955  3.60354   -5.2904  -4.5165  -6.1416
10.9382155394    4.19186  3.60330   -5.2946  -4.5196  -6.1465
10.9382175741    4.19417  3.60307   -5.2987  -4.5227  -6.1513
10.9382196089    4.19647  3.60283   -5.3028  -4.5257  -6.1561
10.9382216436    4.19876  3.60260   -5.3069  -4.5286  -6.1608
10.9382236784    4.20103  3.60237   -5.3109  -4.5315  -6.1655
10.9382257131    4.20332  3.60213   -5.3149  -4.5343  -6.1703
10.9382277479    4.20560  3.60190   -5.3189  -4.5371  -6.1750
10.9382297826    4.20787  3.60166   -5.3228  -4.5398  -6.1796
10.9382318174    4.21014  3.60143   -5.3267  -4.5425  -6.1842
10.9382338521    4.21237  3.60120   -5.3305  -4.5452  -6.1888
10.9382358869    4.21465  3.60097   -5.3344  -4.5479  -6.1934
10.9382379216    4.21696  3.60074   -5.3383  -4.5506  -6.1981
10.9382524149    4.23575  3.59908   -5.3716  -4.5747  -6.2370
10.9382669083    4.25365  3.59746   -5.4023  -4.5958  -6.2733
10.9382814016    4.27004  3.59582   -5.4287  -4.6124  -6.3055
10.9382958949    4.28525  3.59420   -5.4522  -4.6263  -6.3348
10.9383103882    4.30022  3.59278   -5.4770  -4.6426  -6.3646
10.9383248815    4.31417  3.59145   -5.5003  -4.6582  -6.3925
10.9383393748    4.32671  3.59023   -5.5213  -4.6725  -6.4176
10.9383538681    4.33817  3.58910   -5.5408  -4.6859  -6.4408
10.9383683615    4.34847  3.58810   -5.5585  -4.6983  -6.4617
10.9383828548    4.35786  3.58720   -5.5748  -4.7098  -6.4809
10.9383973481    4.36624  3.58639   -5.5893  -4.7201  -6.4980
10.9384118414    4.37361  3.58568   -5.6021  -4.7292  -6.5130
10.9384263347    4.38020  3.58503   -5.6134  -4.7371  -6.5264
10.9384408280    4.38608  3.58445   -5.6235  -4.7440  -6.5383
10.9384553213    4.39139  3.58393   -5.6325  -4.7502  -6.5491
10.9384698147    4.39604  3.58347   -5.6404  -4.7556  -6.5584
10.9384843080    4.40014  3.58306   -5.6473  -4.7603  -6.5667
10.9384988013    4.40389  3.58269   -5.6536  -4.7644  -6.5742
10.9385132946    4.40724  3.58235   -5.6592  -4.7680  -6.5809
10.9385277879    4.41022  3.58205   -5.6641  -4.7712  -6.5868
10.9385422812    4.41286  3.58178   -5.6685  -4.7741  -6.5920
10.9385567745    4.41529  3.58154   -5.6725  -4.7766  -6.5969
10.9385712679    4.41743  3.58132   -5.6760  -4.7789  -6.6011
10.9385857612    4.41935  3.58113   -5.6791  -4.7808  -6.6049
10.9386002545    4.42113  3.58095   -5.6820  -4.7827  -6.6084
10.9386147478    4.42262  3.58080   -5.6844  -4.7842  -6.6113
10.9386292411    4.42405  3.58066   -5.6868  -4.7856  -6.6142
10.9386437344    4.42530  3.58053   -5.6888  -4.7869  -6.6166
10.9386582277    4.42638  3.58043   -5.6906  -4.7880  -6.6188
10.9386727211    4.42740  3.58033   -5.6922  -4.7891  -6.6208
10.9386872144    4.42832  3.58024   -5.6937  -4.7900  -6.6226
10.9387017077    4.42920  3.58015   -5.6951  -4.7908  -6.6243
10.9387162010    4.43002  3.58007   -5.6964  -4.7916  -6.6259
10.9387306943    4.43076  3.57999   -5.6976  -4.7924  -6.6274
10.9387451876    4.43146  3.57992   -5.6988  -4.7930  -6.6287
10.9387596810    4.43209  3.57986   -5.6998  -4.7937  -6.6300
10.9387741743    4.43270  3.57980   -5.7007  -4.7942  -6.6311
10.9387886676    4.43325  3.57974   -5.7016  -4.7948  -6.6322
10.9388031609    4.43378  3.57969   -5.7025  -4.7953  -6.6333
10.9388176542    4.43431  3.57964   -5.7033  -4.7958  -6.6343
10.9388321475    4.43482  3.57959   -5.7041  -4.7962  -6.6353
10.9388466408    4.43532  3.57953   -5.7049  -4.7967  -6.6362
10.9388611342    4.43581  3.57948   -5.7057  -4.7972  -6.6372
10.9388756275    4.43628  3.57944   -5.7064  -4.7976  -6.6381
10.9388901208    4.43676  3.57939   -5.7072  -4.7980  -6.6390
10.9389046141    4.43721  3.57934   -5.7079  -4.7984  -6.6399
10.9389191074    4.43764  3.57930   -5.7085  -4.7988  -6.6407
10.9389336007    4.43806  3.57926   -5.7092  -4.7992  -6.6415
10.9389480940    4.43849  3.57921   -5.7099  -4.7996  -6.6424
10.9389625874    4.43889  3.57917   -5.7105  -4.7999  -6.6431
10.9389770807    4.43928  3.57913   -5.7111  -4.8003  -6.6439
10.9389915740    4.43967  3.57909   -5.7117  -4.8006  -6.6447
10.9390060673    4.44006  3.57905   -5.7123  -4.8010  -6.6454
10.9390205606    4.44044  3.57901   -5.7129  -4.8013  -6.6461
10.9390350539    4.44082  3.57897   -5.7135  -4.8016  -6.6469
10.9390495472    4.44121  3.57893   -5.7141  -4.8020  -6.6476
10.9390640406    4.44160  3.57889   -5.7147  -4.8023  -6.6483
10.9390785339    4.44199  3.57885   -5.7153  -4.8026  -6.6491
10.9390930272    4.44238  3.57881   -5.7159  -4.8030  -6.6498
10.9391075205    4.44277  3.57877   -5.7165  -4.8033  -6.6506
10.9391220138    4.44316  3.57873   -5.7171  -4.8036  -6.6513
10.9391365071    4.44354  3.57869   -5.7177  -4.8039  -6.6521
10.9391510004    4.44392  3.57865   -5.7183  -4.8043  -6.6528
10.9391654938    4.44430  3.57862   -5.7189  -4.8046  -6.6535
10.9391799871    4.44470  3.57857   -5.7195  -4.8049  -6.6543
10.9391944804    4.44511  3.57853   -5.7201  -4.8053  -6.6550
10.9392089737    4.44552  3.57849   -5.7207  -4.8056  -6.6558
10.9392234670    4.44593  3.57845   -5.7213  -4.8059  -6.6566
10.9392379603    4.44636  3.57840   -5.7220  -4.8063  -6.6574
10.9392524536    4.44677  3.57836   -5.7226  -4.8066  -6.6582
10.9392669470    4.44719  3.57832   -5.7233  -4.8070  -6.6590
10.9392814403    4.44760  3.57828   -5.7239  -4.8073  -6.6598
10.9392959336    4.44801  3.57823   -5.7245  -4.8077  -6.6606
10.9393104269    4.44841  3.57819   -5.7251  -4.8080  -6.6614
10.9393249202    4.44880  3.57815   -5.7257  -4.8083  -6.6621
10.9393394135    4.44918  3.57811   -5.7263  -4.8086  -6.6628
10.9393539068    4.44956  3.57808   -5.7269  -4.8090  -6.6636
10.9393684002    4.44994  3.57804   -5.7275  -4.8093  -6.6643
10.9393828935    4.45033  3.57800   -5.7281  -4.8096  -6.6650
10.9393973868    4.45071  3.57796   -5.7287  -4.8099  -6.6657
10.9394118801    4.45107  3.57792   -5.7292  -4.8102  -6.6664
10.9394263734    4.45142  3.57789   -5.7297  -4.8105  -6.6671
10.9394408667    4.45177  3.57785   -5.7303  -4.8108  -6.6678
10.9394553601    4.45211  3.57782   -5.7308  -4.8111  -6.6684
10.9394698534    4.45248  3.57778   -5.7314  -4.8114  -6.6691
10.9394843467    4.45288  3.57774   -5.7320  -4.8117  -6.6699
10.9394988400    4.45328  3.57770   -5.7326  -4.8120  -6.6706
10.9395133333    4.45368  3.57766   -5.7332  -4.8123  -6.6714
10.9395278266    4.45408  3.57762   -5.7338  -4.8127  -6.6722
10.9395423199    4.45448  3.57758   -5.7344  -4.8130  -6.6729
10.9395568133    4.45487  3.57754   -5.7350  -4.8133  -6.6736
10.9395713066    4.45525  3.57750   -5.7356  -4.8136  -6.6744
10.9395857999    4.45563  3.57746   -5.7361  -4.8139  -6.6751
10.9396002932    4.45600  3.57743   -5.7367  -4.8142  -6.6758
10.9396147865    4.45634  3.57739   -5.7372  -4.8145  -6.6764
10.9396292798    4.45668  3.57736   -5.7377  -4.8147  -6.6771
10.9396437731    4.45702  3.57732   -5.7382  -4.8150  -6.6777
10.9396582665    4.45736  3.57729   -5.7387  -4.8152  -6.6784
10.9396727598    4.45769  3.57725   -5.7392  -4.8155  -6.6790
10.9396872531    4.45803  3.57722   -5.7397  -4.8158  -6.6796
10.9397017464    4.45835  3.57718   -5.7402  -4.8160  -6.6802
10.9397162397    4.45868  3.57715   -5.7407  -4.8163  -6.6808
10.9397307330    4.45900  3.57712   -5.7412  -4.8165  -6.6815
10.9397452263    4.45932  3.57709   -5.7417  -4.8167  -6.6820
10.9397597197    4.45963  3.57706   -5.7421  -4.8170  -6.6826
10.9397742130    4.45994  3.57702   -5.7426  -4.8172  -6.6832
10.9397887063    4.46025  3.57699   -5.7431  -4.8175  -6.6838
10.9398031996    4.46057  3.57696   -5.7435  -4.8177  -6.6844
10.9398176929    4.46087  3.57693   -5.7440  -4.8179  -6.6850
10.9398321862    4.46118  3.57690   -5.7445  -4.8182  -6.6856
10.9398466795    4.46149  3.57687   -5.7449  -4.8184  -6.6861
10.9398611729    4.46180  3.57683   -5.7454  -4.8186  -6.6867
10.9398756662    4.46209  3.57681   -5.7458  -4.8188  -6.6873
10.9398901595    4.46237  3.57678   -5.7462  -4.8191  -6.6878
10.9399046528    4.46265  3.57675   -5.7467  -4.8193  -6.6883
10.9399191461    4.46293  3.57672   -5.7471  -4.8195  -6.6889
10.9399336394    4.46321  3.57669   -5.7475  -4.8197  -6.6894
10.9399481327    4.46348  3.57667   -5.7479  -4.8199  -6.6899
10.9399626261    4.46375  3.57664   -5.7483  -4.8201  -6.6904
10.9399771194    4.46400  3.57661   -5.7487  -4.8203  -6.6909
10.9399916127    4.46423  3.57659   -5.7490  -4.8205  -6.6913
10.9400061060    4.46447  3.57657   -5.7494  -4.8206  -6.6917
10.9400205993    4.46470  3.57654   -5.7497  -4.8208  -6.6922
10.9400350926    4.46493  3.57652   -5.7501  -4.8210  -6.6926
10.9400495859    4.46516  3.57650   -5.7504  -4.8212  -6.6931
10.9400640793    4.46539  3.57647   -5.7507  -4.8213  -6.6935
10.9400785726    4.46563  3.57645   -5.7511  -4.8215  -6.6939
10.9400930659    4.46586  3.57643   -5.7514  -4.8217  -6.6944
10.9401075592    4.46609  3.57640   -5.7518  -4.8218  -6.6948
10.9401220525    4.46631  3.57638   -5.7521  -4.8220  -6.6952
10.9401365458    4.46654  3.57636   -5.7524  -4.8222  -6.6956
10.9401510392    4.46676  3.57633   -5.7528  -4.8223  -6.6961
10.9401655325    4.46700  3.57631   -5.7531  -4.8225  -6.6965
10.9401800258    4.46722  3.57629   -5.7535  -4.8227  -6.6969
10.9401945191    4.46745  3.57627   -5.7538  -4.8228  -6.6973
10.9402090124    4.46768  3.57624   -5.7541  -4.8230  -6.6978
10.9402235057    4.46791  3.57622   -5.7545  -4.8231  -6.6982
10.9402379990    4.46813  3.57620   -5.7548  -4.8233  -6.6986
10.9402524924    4.46833  3.57618   -5.7551  -4.8235  -6.6990
10.9402669857    4.46853  3.57616   -5.7554  -4.8236  -6.6994
10.9402814790    4.46873  3.57614   -5.7557  -4.8237  -6.6997
10.9402959723    4.46893  3.57612   -5.7560  -4.8239  -6.7001
10.9403104656    4.46913  3.57610   -5.7563  -4.8240  -6.7005
10.9403249589    4.46933  3.57608   -5.7566  -4.8242  -6.7009
10.9403394522    4.46953  3.57606   -5.7569  -4.8243  -6.7012
10.9403539456    4.46972  3.57604   -5.7572  -4.8245  -6.7016
10.9403684389    4.46990  3.57602   -5.7574  -4.8246  -6.7019
10.9403829322    4.47006  3.57600   -5.7577  -4.8247  -6.7022
10.9403974255    4.47023  3.57599   -5.7579  -4.8249  -6.7026
10.9404119188    4.47040  3.57597   -5.7582  -4.8250  -6.7029
10.9404264121    4.47057  3.57595   -5.7584  -4.8251  -6.7032
10.9404409054    4.47073  3.57594   -5.7587  -4.8252  -6.7035
10.9404553988    4.47088  3.57592   -5.7589  -4.8253  -6.7038
10.9404698921    4.47104  3.57591   -5.7591  -4.8254  -6.7041
10.9404843854    4.47119  3.57589   -5.7593  -4.8256  -6.7044
10.9404988787    4.47135  3.57588   -5.7596  -4.8257  -6.7047
10.9405133720    4.47150  3.57586   -5.7598  -4.8258  -6.7049
10.9405278653    4.47166  3.57585   -5.7600  -4.8259  -6.7052
10.9405423586    4.47181  3.57583   -5.7602  -4.8260  -6.7055
10.9405568520    4.47196  3.57582   -5.7605  -4.8261  -6.7058
10.9405713453    4.47211  3.57580   -5.7607  -4.8262  -6.7061
10.9405858386    4.47227  3.57578   -5.7609  -4.8263  -6.7064
10.9406003319    4.47242  3.57577   -5.7612  -4.8264  -6.7067
10.9406148252    4.47258  3.57575   -5.7614  -4.8265  -6.7069
10.9406293185    4.47273  3.57574   -5.7616  -4.8266  -6.7072
10.9406438118    4.47288  3.57572   -5.7618  -4.8268  -6.7075
10.9406583052    4.47303  3.57571   -5.7620  -4.8269  -6.7078
10.9406727985    4.47318  3.57569   -5.7623  -4.8270  -6.7081
10.9406872918    4.47331  3.57568   -5.7625  -4.8271  -6.7083
10.9407017851    4.47344  3.57567   -5.7627  -4.8272  -6.7086
10.9407162784    4.47358  3.57565   -5.7629  -4.8273  -6.7088
10.9407307717    4.47371  3.57564   -5.7631  -4.8273  -6.7091
10.9407452650    4.47385  3.57563   -5.7633  -4.8274  -6.7093
10.9407597584    4.47398  3.57561   -5.7634  -4.8275  -6.7096
10.9407742517    4.47411  3.57560   -5.7636  -4.8276  -6.7098
10.9407887450    4.47424  3.57559   -5.7638  -4.8277  -6.7101
10.9408032383    4.47438  3.57558   -5.7640  -4.8278  -6.7103
10.9408177316    4.47451  3.57556   -5.7642  -4.8279  -6.7106
10.9408322249    4.47463  3.57555   -5.7644  -4.8280  -6.7108
10.9408467182    4.47475  3.57554   -5.7646  -4.8281  -6.7110
10.9408612116    4.47487  3.57553   -5.7648  -4.8282  -6.7112
10.9408757049    4.47498  3.57552   -5.7649  -4.8283  -6.7115
10.9408901982    4.47510  3.57551   -5.7651  -4.8284  -6.7117
10.9409046915    4.47522  3.57549   -5.7653  -4.8285  -6.7119
10.9409191848    4.47534  3.57548   -5.7655  -4.8285  -6.7121
10.9409336781    4.47545  3.57547   -5.7656  -4.8286  -6.7123
10.9409481715    4.47557  3.57546   -5.7658  -4.8287  -6.7126
10.9409626648    4.47568  3.57545   -5.7660  -4.8288  -6.7128
10.9409771581    4.47580  3.57544   -5.7662  -4.8289  -6.7130
10.9409916514    4.47591  3.57543   -5.7663  -4.8290  -6.7132
10.9410061447    4.47602  3.57542   -5.7665  -4.8291  -6.7134
10.9410206380    4.47613  3.57541   -5.7666  -4.8291  -6.7136
10.9410351313    4.47623  3.57540   -5.7668  -4.8292  -6.7138
10.9410496247    4.47633  3.57539   -5.7669  -4.8293  -6.7140
10.9410641180    4.47642  3.57538   -5.7671  -4.8293  -6.7142
10.9410786113    4.47652  3.57537   -5.7672  -4.8294  -6.7144
10.9410931046    4.47662  3.57536   -5.7674  -4.8295  -6.7145
10.9411075979    4.47670  3.57535   -5.7675  -4.8296  -6.7147
10.9411220912    4.47679  3.57534   -5.7676  -4.8296  -6.7149
10.9411365845    4.47688  3.57533   -5.7678  -4.8297  -6.7150
10.9411510779    4.47696  3.57533   -5.7679  -4.8297  -6.7152
10.9411655712    4.47705  3.57532   -5.7680  -4.8298  -6.7153
10.9411800645    4.47713  3.57531   -5.7682  -4.8299  -6.7155
10.9411945578    4.47722  3.57530   -5.7683  -4.8299  -6.7157
10.9412090511    4.47730  3.57529   -5.7684  -4.8300  -6.7158
10.9412235444    4.47738  3.57528   -5.7685  -4.8301  -6.7160
10.9412380377    4.47747  3.57528   -5.7687  -4.8301  -6.7161
10.9412525311    4.47755  3.57527   -5.7688  -4.8302  -6.7163
10.9412670244    4.47764  3.57526   -5.7689  -4.8303  -6.7165
10.9412815177    4.47772  3.57525   -5.7690  -4.8303  -6.7166
10.9412960110    4.47780  3.57524   -5.7692  -4.8304  -6.7168
10.9413105043    4.47789  3.57524   -5.7693  -4.8304  -6.7169
10.9413249976    4.47797  3.57523   -5.7694  -4.8305  -6.7171
10.9413394909    4.47805  3.57522   -5.7695  -4.8306  -6.7172
10.9413539843    4.47814  3.57521   -5.7697  -4.8306  -6.7174
10.9413684776    4.47822  3.57520   -5.7698  -4.8307  -6.7176
10.9413829709    4.47830  3.57520   -5.7699  -4.8308  -6.7177
10.9413974642    4.47838  3.57519   -5.7700  -4.8308  -6.7179
10.9414119575    4.47846  3.57518   -5.7701  -4.8309  -6.7180
10.9414264508    4.47855  3.57517   -5.7703  -4.8309  -6.7182
10.9414409441    4.47863  3.57517   -5.7704  -4.8310  -6.7183
10.9414554375    4.47871  3.57516   -5.7705  -4.8311  -6.7185
10.9414699308    4.47878  3.57515   -5.7706  -4.8311  -6.7186
10.9414844241    4.47886  3.57514   -5.7707  -4.8312  -6.7188
10.9414989174    4.47892  3.57514   -5.7708  -4.8312  -6.7189
10.9415134107    4.47898  3.57513   -5.7709  -4.8313  -6.7190
10.9415279040    4.47905  3.57513   -5.7710  -4.8313  -6.7191
10.9415423973    4.47911  3.57512   -5.7711  -4.8314  -6.7192
10.9415568907    4.47917  3.57511   -5.7712  -4.8314  -6.7193
10.9415713840    4.47923  3.57511   -5.7713  -4.8315  -6.7195
10.9415858773    4.47929  3.57510   -5.7714  -4.8315  -6.7196
10.9416003706    4.47935  3.57510   -5.7715  -4.8316  -6.7197
10.9416148639    4.47941  3.57509   -5.7716  -4.8316  -6.7198
10.9416293572    4.47947  3.57509   -5.7717  -4.8316  -6.7199
10.9416438506    4.47953  3.57508   -5.7718  -4.8317  -6.7200
10.9416583439    4.47959  3.57507   -5.7718  -4.8317  -6.7201
10.9416728372    4.47965  3.57507   -5.7719  -4.8318  -6.7203
10.9416873305    4.47971  3.57506   -5.7720  -4.8318  -6.7204
10.9417018238    4.47977  3.57506   -5.7721  -4.8319  -6.7205
10.9417163171    4.47983  3.57505   -5.7722  -4.8319  -6.7206
10.9417308104    4.47989  3.57505   -5.7723  -4.8320  -6.7207
10.9417453038    4.47995  3.57504   -5.7724  -4.8320  -6.7208
10.9417597971    4.48001  3.57504   -5.7725  -4.8321  -6.7209
10.9417742904    4.48007  3.57503   -5.7726  -4.8321  -6.7211
10.9417887837    4.48013  3.57502   -5.7727  -4.8322  -6.7212
10.9418032770    4.48019  3.57502   -5.7728  -4.8322  -6.7213
10.9418177703    4.48025  3.57501   -5.7728  -4.8322  -6.7214
10.9418322636    4.48031  3.57501   -5.7729  -4.8323  -6.7215
10.9418467570    4.48037  3.57500   -5.7730  -4.8323  -6.7216
10.9418612503    4.48043  3.57500   -5.7731  -4.8324  -6.7217
10.9418757436    4.48048  3.57499   -5.7732  -4.8324  -6.7218
10.9418902369    4.48054  3.57499   -5.7733  -4.8325  -6.7219
10.9419047302    4.48060  3.57498   -5.7734  -4.8325  -6.7221
10.9419192235    4.48066  3.57497   -5.7735  -4.8326  -6.7222
10.9419337168    4.48071  3.57497   -5.7735  -4.8326  -6.7223
10.9419482102    4.48075  3.57497   -5.7736  -4.8326  -6.7223
10.9419627035    4.48080  3.57496   -5.7737  -4.8327  -6.7224
10.9419771968    4.48085  3.57496   -5.7738  -4.8327  -6.7225
10.9419916901    4.48090  3.57495   -5.7738  -4.8328  -6.7226
10.9420061834    4.48095  3.57495   -5.7739  -4.8328  -6.7227
10.9420206767    4.48100  3.57494   -5.7740  -4.8328  -6.7228
10.9420351700    4.48105  3.57494   -5.7741  -4.8329  -6.7229
10.9420496634    4.48110  3.57493   -5.7741  -4.8329  -6.7230
10.9420641567    4.48115  3.57493   -5.7742  -4.8330  -6.7231
10.9420786500    4.48119  3.57493   -5.7743  -4.8330  -6.7232
10.9420931433    4.48123  3.57492   -5.7743  -4.8330  -6.7233
10.9421076366    4.48127  3.57492   -5.7744  -4.8331  -6.7233
10.9421221299    4.48131  3.57492   -5.7745  -4.8331  -6.7234
10.9421366232    4.48134  3.57491   -5.7745  -4.8331  -6.7235
10.9421511166    4.48138  3.57491   -5.7746  -4.8331  -6.7235
10.9421656099    4.48142  3.57490   -5.7746  -4.8332  -6.7236
10.9421801032    4.48146  3.57490   -5.7747  -4.8332  -6.7237
10.9421945965    4.48149  3.57490   -5.7747  -4.8332  -6.7238
10.9422090898    4.48153  3.57489   -5.7748  -4.8333  -6.7238
10.9422235831    4.48157  3.57489   -5.7749  -4.8333  -6.7239
10.9422380764    4.48161  3.57489   -5.7749  -4.8333  -6.7240
10.9422525698    4.48164  3.57488   -5.7750  -4.8334  -6.7240
10.9422670631    4.48168  3.57488   -5.7750  -4.8334  -6.7241
10.9422815564    4.48172  3.57488   -5.7751  -4.8334  -6.7242
10.9422960497    4.48175  3.57487   -5.7751  -4.8335  -6.7243
10.9423105430    4.48179  3.57487   -5.7752  -4.8335  -6.7243
10.9423250363    4.48183  3.57487   -5.7753  -4.8335  -6.7244
10.9423395297    4.48187  3.57486   -5.7753  -4.8335  -6.7245
10.9423540230    4.48190  3.57486   -5.7754  -4.8336  -6.7245
10.9423685163    4.48194  3.57486   -5.7754  -4.8336  -6.7246
10.9423830096    4.48198  3.57485   -5.7755  -4.8336  -6.7247
10.9423975029    4.48202  3.57485   -5.7755  -4.8337  -6.7248
10.9424119962    4.48205  3.57485   -5.7756  -4.8337  -6.7248
10.9424264895    4.48209  3.57484   -5.7757  -4.8337  -6.7249
10.9424409829    4.48212  3.57484   -5.7757  -4.8338  -6.7250
10.9424554762    4.48216  3.57484   -5.7758  -4.8338  -6.7250
10.9424699695    4.48220  3.57483   -5.7758  -4.8338  -6.7251
10.9424844628    4.48223  3.57483   -5.7759  -4.8339  -6.7252
10.9424989561    4.48227  3.57483   -5.7759  -4.8339  -6.7252
10.9425134494    4.48231  3.57482   -5.7760  -4.8339  -6.7253
10.9425279427    4.48234  3.57482   -5.7761  -4.8339  -6.7254
10.9425424361    4.48237  3.57482   -5.7761  -4.8340  -6.7254
10.9425569294    4.48240  3.57482   -5.7761  -4.8340  -6.7255
10.9425714227    4.48243  3.57481   -5.7762  -4.8340  -6.7256
10.9425859160    4.48246  3.57481   -5.7762  -4.8340  -6.7256
10.9426004093    4.48249  3.57481   -5.7763  -4.8341  -6.7257
10.9426149026    4.48252  3.57481   -5.7763  -4.8341  -6.7257
10.9426293959    4.48254  3.57480   -5.7764  -4.8341  -6.7258
10.9426438893    4.48257  3.57480   -5.7764  -4.8341  -6.7258
10.9426583826    4.48260  3.57480   -5.7765  -4.8342  -6.7259
10.9426728759    4.48263  3.57480   -5.7765  -4.8342  -6.7259
10.9426873692    4.48265  3.57479   -5.7765  -4.8342  -6.7260
10.9427018625    4.48267  3.57479   -5.7766  -4.8342  -6.7260
10.9427163558    4.48269  3.57479   -5.7766  -4.8343  -6.7261
10.9427308491    4.48272  3.57479   -5.7766  -4.8343  -6.7261
10.9427453425    4.48274  3.57479   -5.7767  -4.8343  -6.7261
10.9427598358    4.48276  3.57479   -5.7767  -4.8343  -6.7262
10.9427743291    4.48278  3.57478   -5.7767  -4.8343  -6.7262
10.9427888224    4.48280  3.57478   -5.7768  -4.8344  -6.7263
